Time,C7,T10,CLAV,LFIN,LPSI,RBHD,RFIN,LFHD,RFHD,STRN,LBHD,LSHO,RSHO,LELB,RELB,LWRB,RWRB,LWRA,RWRA,LASI,RASI,LKNE,RKNE,LANK,RANK,LHEE,RHEE,LTOE,RTOE
0.0,2193.492203950882,2083.853930234909,2089.439630508423,2082.870453596115,2037.0280742645264,2041.4550602436066,2041.2465929985046,1093.9820110797882,864.44191634655,1805.7942390441895,1734.4103753566742,868.905633687973,-45.240726321935654,1751.0785162448883,1420.7954704761505,4077.9533982276917,4015.631377696991,4314.858913421631,4254.957735538483,655.2806496620178,-637.9074603319168,2451.288402080536,2098.5107123851776,3078.499734401703,1421.6360449790955,3011.711537837982,1255.0099194049835,4741.560220718384,2622.4207878112793,555.2806496620178,-5066.5271282196045,-5467.314720153809,-5470.8486795425415,-5472.896099090576,-5420.408248901367,-5430.479049682617,-5444.037318229675,-5753.49748134613,-5595.092177391052,-4991.998374462128,-4940.209090709686,-4374.593794345856,-3996.301591396332,-2777.7892351150513,-2199.624180793762,-2678.872048854828,-2089.1596376895905,-2654.486298561096,-2261.1814737319946,-141.60575345158577,-10.100920917466283,951.683446764946,-778.1970500946045,3287.5725626945496,3357.3099970817566,3823.6764073371887,4096.773564815521,1880.6299567222595,2633.882462978363,-141.60575345158577,-1309.7988069057465,-1205.3518742322922,-1202.6389688253403,-1210.4201316833496,-1529.1406214237213,-1539.0220284461975,-1536.5757048130035,-351.31122916936874,-1957.8517973423004,-1002.1089762449265,-1442.8019523620605,877.6320517063141,-2454.3720483779907,1425.8912205696106,-2772.461175918579,487.43654042482376,-2749.0943670272827,370.33606320619583,-2725.745439529419,1141.139343380928,-1107.5381934642792,342.49670803546906,-2241.1800920963287,1154.5858532190323,-1082.2174698114395,1413.9306545257568,-621.3902682065964,-87.27436885237694,-2488.2540106773376,1141.139343380928
0.0,2194.4451332092285,2081.485539674759,2086.9770646095276,2080.1743865013123,2036.9666814804077,2041.606605052948,2041.4794981479645,1084.7043246030807,864.0506118535995,1803.6280572414398,1735.94668507576,862.2837066650391,-40.216296911239624,1761.6532742977142,1439.2143487930298,4121.8313574790955,4027.397036552429,4373.048543930054,4266.962707042694,669.0215319395065,-650.0179320573807,2383.151203393936,2178.9802610874176,3065.2642250061035,1451.1509239673615,2989.974319934845,1257.7274441719055,4742.096960544586,2649.2512226104736,569.0215319395065,-5071.322917938232,-5474.391579627991,-5477.780699729919,-5479.6576499938965,-5425.630211830139,-5435.901880264282,-5449.603796005249,-5765.726566314697,-5598.948001861572,-4998.592734336853,-4945.087730884552,-4378.760457038879,-4009.530544281006,-2807.3716163635254,-2213.7728333473206,-2725.013792514801,-2101.656049489975,-2694.3185925483704,-2273.387312889099,-130.59142976999283,-31.304324511438608,1023.2532024383545,-768.9778506755829,3324.5262503623962,3301.9956946372986,3870.4803586006165,4030.4508805274963,1778.954416513443,2356.906086206436,-130.59142976999283,-1281.9962203502655,-1179.6703934669495,-1177.247315645218,-1184.9096417427063,-1503.017544746399,-1513.068974018097,-1510.4641020298004,-336.8751332163811,-1948.2207298278809,-979.0052473545074,-1419.8064804077148,892.145112156868,-2432.3642253875732,1446.6312527656555,-2761.2805366516113,478.79818826913834,-2753.0235052108765,354.29447889328003,-2727.0671725273132,1142.4081027507782,-1108.090803027153,340.44086933135986,-2370.1517283916473,1183.805763721466,-1090.0555551052094,1433.60435962677,-580.0082162022591,-95.73273360729218,-2508.6838006973267,1142.4081027507782
1.0,2200.5197405815125,2080.213874578476,2085.675299167633,2078.847587108612,2038.0429923534393,2042.8143441677094,2042.6459610462189,1073.0071365833282,862.3000979423523,1805.5272102355957,1745.0937628746033,848.8618582487106,7.09693122189492,1757.1833729743958,1513.3082866668701,4108.182787895203,4040.3512120246887,4355.522096157074,4276.087284088135,664.871484041214,-645.7829475402832,2232.2294116020203,2138.087898492813,2984.1166734695435,1336.0723853111267,2914.6838188171387,1131.4548552036285,4740.763902664185,2548.1748580932617,564.871484041214,-5084.331035614014,-5489.563941955566,-5492.514371871948,-5494.539737701416,-5438.032746315002,-5448.476672172546,-5461.834073066711,-5770.995020866394,-5598.726868629456,-5005.7220458984375,-4949.672818183899,-4391.241371631622,-4003.550708293915,-2855.9356927871704,-2217.7277505397797,-2738.1277084350586,-2111.842632293701,-2703.6958932876587,-2284.681349992752,-130.6590810418129,-32.68755041062832,995.6968575716019,-742.0448958873749,3321.273624897003,3332.754075527191,3875.0073313713074,4075.895845890045,1659.7995162010193,2315.6729340553284,-130.6590810418129,-1408.8605344295502,-1320.064216852188,-1318.4505701065063,-1325.1693546772003,-1642.8369283676147,-1654.0084779262543,-1650.9155929088593,-512.9564180970192,-2132.1184933185577,-1113.0841076374054,-1554.8746287822723,753.8928091526031,-2521.7097997665405,1332.5989246368408,-2848.4737873077393,386.7974877357483,-2821.092903614044,254.1644684970379,-2790.6957268714905,1136.9504034519196,-1101.994439959526,347.9943424463272,-2292.879670858383,1244.1371381282806,-930.8010339736938,1524.5452523231506,-398.6861929297447,-50.61475094407797,-2378.3929646015167,1136.9504034519196
1.0,2329.3739557266235,2204.034775495529,2209.2676162719727,2203.6993503570557,2184.101790189743,2189.9446845054626,2188.6371076107025,1118.2647943496704,1012.4098509550095,1897.0847129821777,1864.2573058605194,771.8471437692642,163.19673508405685,1763.6162042617798,1579.92884516716,4121.321439743042,3983.162045478821,4319.609105587006,4212.634861469269,525.5543068051338,-517.217107117176,2245.7557916641235,2269.856184720993,3075.4277110099792,2130.681127309799,3118.605315685272,2045.5342531204224,4456.659555435181,3309.7949624061584,425.5543068051338,-5012.913942337036,-5431.265234947205,-5435.740351676941,-5438.078045845032,-5357.206463813782,-5366.193652153015,-5379.859209060669,-5766.7475938797,-5519.140958786011,-4963.635504245758,-4877.012073993683,-4365.26894569397,-3994.8922395706177,-2770.9507942199707,-2093.198150396347,-2609.2854142189026,-1796.2084710597992,-2600.215971469879,-1957.981437444687,-120.74297294020653,7.307687774300575,926.9404411315918,-64.67264611274004,3523.312509059906,3666.2280559539795,3964.2593264579773,4256.508350372314,2699.846625328064,3388.1866931915283,-120.74297294020653,-1012.8746926784515,-914.0411019325256,-909.5314890146255,-916.3503348827362,-1258.3480775356293,-1268.2653963565826,-1263.657808303833,-150.3373682498932,-1832.12548494339,-736.7091625928879,-1199.3029713630676,1027.2075235843658,-2422.3466217517853,1440.390795469284,-2701.6404271125793,650.8459150791168,-2533.6191058158875,527.0752310752869,-2516.5271759033203,1129.9629509449005,-1098.0021208524704,550.4904687404633,-1938.9648735523224,1352.8046011924744,-767.8145170211792,1439.393013715744,-510.5423182249069,448.04323464632034,-1496.68350815773,1129.9629509449005
2.0,2319.236248731613,2179.0049970149994,2183.9475631713867,2178.2375872135162,2172.6085245609283,2177.731990814209,2176.7213940620422,1031.152680516243,1010.5346143245697,1877.7084350585938,1859.3674898147583,528.0882120132446,348.1116145849228,1193.9018964767456,1867.8626418113708,3422.6614236831665,4145.495593547821,3675.602376461029,4315.771460533142,398.7836092710495,-385.45139133930206,1929.8222661018372,2105.0798892974854,2832.4109315872192,1386.0790431499481,2844.630479812622,1204.7616392374039,4468.106925487518,2584.8382711410522,298.7836092710495,-5256.795883178711,-5674.629807472229,-5676.756501197815,-5679.016709327698,-5603.575706481934,-5614.339113235474,-5626.5681982040405,-5956.929922103882,-5693.087577819824,-5172.082185745239,-5088.702440261841,-4463.21576833725,-4070.5296397209167,-2873.9842772483826,-2251.851409673691,-2607.797086238861,-2111.309766769409,-2589.561343193054,-2275.647819042206,-120.6347905099392,-3.6217947490513325,1091.2103205919266,-342.99682825803757,3561.0905289649963,3702.40718126297,4097.870886325836,4435.652196407318,1863.4584546089172,2752.799093723297,-120.6347905099392,-980.4220497608185,-896.2894231081009,-892.9465711116791,-898.1407433748245,-1232.5336039066315,-1242.9218739271164,-1238.7991696596146,-167.5373874604702,-1829.9709260463715,-714.1827046871185,-1169.6451902389526,1003.4626722335815,-2290.976494550705,1404.6253263950348,-2667.485475540161,480.05156219005585,-2476.2898683547974,358.54171961545944,-2438.516467809677,1126.0493099689484,-1095.0995981693268,689.753070473671,-2067.473530769348,1619.115024805069,-952.8244286775589,1859.9505722522736,-572.6853758096695,538.1475761532784,-2202.8329968452454,1126.0493099689484
3.5,2275.5074501037598,2149.26615357399,2154.4618904590607,2149.309068918228,2103.5635471343994,2107.6811850070953,2107.471376657486,1018.6884552240372,883.2285553216934,1866.8432533740997,1809.6016347408295,772.8470861911774,116.2870042026043,1848.9575386047363,1599.3662178516388,4041.852056980133,4090.966284275055,4235.058128833771,4291.591644287109,502.8276517987251,-490.30568450689316,2805.9256076812744,3091.723620891571,3079.3744325637817,1842.3528969287872,3039.408028125763,1665.3154790401459,4103.443324565887,3045.4495549201965,402.8276517987251,-5248.361825942993,-5688.488483428955,-5693.706274032593,-5695.009231567383,-5612.749457359314,-5622.405409812927,-5635.714530944824,-5978.70945930481,-5706.348419189453,-5153.471231460571,-5066.884160041809,-4429.366886615753,-4031.219482421875,-2852.25510597229,-2240.8397495746613,-2751.300036907196,-2250.1270473003387,-2780.787944793701,-2435.9214305877686,-112.45075613260269,-1.841722842073068,-950.8512914180756,-1156.5540730953217,1767.81564950943,2196.35933637619,2213.0675613880157,2712.8979563713074,1501.0222792625427,2347.881644964218,-112.45075613260269,-964.3436968326569,-868.7127381563187,-864.3621951341629,-870.6061542034149,-1204.7217041254044,-1216.1964178085327,-1210.4251980781555,-74.22131951898336,-1702.4579644203186,-695.1563060283661,-1144.7709053754807,1145.0285464525223,-2269.987314939499,1722.0564186573029,-2622.801661491394,861.9688451290131,-2448.277473449707,747.4075257778168,-2434.634119272232,1135.5169862508774,-1104.854792356491,590.7239764928818,-2180.6252002716064,1464.9969339370728,-798.8797128200531,1671.4239120483398,-509.4285309314728,806.4090460538864,-991.1473840475082,1135.5169862508774
3.5,2292.565554380417,2169.8732674121857,2174.7398376464844,2170.579582452774,2134.8293125629425,2137.301415205002,2138.317823410034,1024.2187976837158,878.6749839782715,1850.3271043300629,1797.5898087024689,790.8637821674347,-337.7287834882736,1528.4191071987152,393.09173822402954,3127.9590725898743,2771.7524766921997,3220.5548882484436,2927.931547164917,498.9182576537132,-490.17518758773804,3255.6429505348206,3272.7256417274475,3297.240436077118,2497.304528951645,3231.481611728668,2384.200245141983,4074.745774269104,3286.2460613250732,398.9182576537132,-5068.169832229614,-5530.427098274231,-5537.709593772888,-5538.432002067566,-5441.59471988678,-5452.06606388092,-5467.7969217300415,-5978.535413742065,-5632.939338684082,-5058.505535125732,-4943.463206291199,-4416.267275810242,-4022.7076411247253,-2400.0367522239685,-1723.330318927765,-2328.716516494751,-2003.5359263420105,-2444.5870518684387,-2237.759828567505,-120.55653147399426,54.710060358047485,-249.10654872655869,165.54741188883781,2464.3316864967346,2838.274836540222,2858.91592502594,3358.396887779236,3346.329629421234,4223.227500915527,-120.55653147399426,-146.85706235468388,6.787679740227759,12.707207351922989,7.011808338575065,-359.2810407280922,-367.31958389282227,-363.3473441004753,824.5295286178589,-868.4813231229782,129.35415841639042,-343.8440337777138,1742.5967752933502,-1551.2554347515106,2144.8442339897156,-1743.8486218452454,931.2690794467926,-1480.2825450897217,867.3621714115143,-1451.275795698166,1098.1473326683044,-1076.9793391227722,535.7512831687927,-2066.4000511169434,491.41932278871536,-950.440913438797,441.9463500380516,-836.2878113985062,158.74920412898064,-1261.2290680408478,1098.1473326683044
4.5,1809.9445104599,1753.450185060501,1758.1485211849213,1756.7463219165802,1622.1272945404053,1624.9962151050568,1623.266190290451,914.5577251911163,392.45568215847015,1489.8866415023804,1314.823031425476,739.0262186527252,-649.3775546550751,1761.67830824852,-101.39113292098045,3428.40313911438,2432.5458705425262,3442.234992980957,2698.2444524765015,505.0906166434288,-506.4825341105461,3502.20650434494,3200.242519378662,3814.2994046211243,3092.215061187744,3853.430151939392,3064.3123388290405,4711.659848690033,3959.1768383979797,405.0906166434288,-5038.318634033203,-5469.10285949707,-5477.539300918579,-5479.691028594971,-5428.305864334106,-5436.771512031555,-5451.372265815735,-5763.691067695618,-5591.551065444946,-4977.142810821533,-4900.546073913574,-4007.2041749954224,-4090.4492139816284,-2096.8756079673767,-1608.918458223343,-1724.2489755153656,-893.9296752214432,-1772.8351056575775,-998.5851496458054,-39.90341443568468,25.5945255048573,-316.7549893260002,398.2817754149437,2360.699474811554,2573.294937610626,2732.5081825256348,3034.031093120575,3371.776044368744,3988.722264766693,-39.90341443568468,112.91090399026871,310.04929915070534,316.55557453632355,311.64759770035744,20.504356361925602,11.780314380303025,16.413703560829163,1284.3549251556396,-84.10243317484856,433.45995247364044,45.74462305754423,2101.922780275345,-804.4300973415375,2393.28533411026,-1285.1522862911224,1089.0202224254608,-1403.435468673706,982.9778224229813,-1376.9158720970154,1017.8955644369125,-1000.4673898220062,229.01738062500954,-1856.449842453003,-116.43853969871998,-1619.6301579475403,-190.13527780771255,-1577.4407982826233,-464.2072692513466,-1670.1023280620575,1017.8955644369125
4.5,1898.6178934574127,1792.1185493469238,1797.2470819950104,1795.1622605323792,1685.1013898849487,1686.0157251358032,1689.7527873516083,984.3803197145462,471.29761427640915,1544.3280339241028,1415.8208668231964,726.7120480537415,-521.5839296579361,1765.1885747909546,99.16718117892742,3514.0275955200195,2640.783190727234,3570.239841938019,2911.0264778137207,467.37581491470337,-472.69340604543686,3720.3797698020935,3635.6371641159058,4488.17253112793,4492.040574550629,4572.189748287201,4524.168372154236,5445.622801780701,5669.7845458984375,367.37581491470337,-4977.999925613403,-5420.447587966919,-5426.555871963501,-5429.731011390686,-5372.658371925354,-5379.154682159424,-5392.462611198425,-5753.918290138245,-5567.516088485718,-4924.5962500572205,-4849.092364311218,-4071.950912475586,-4076.0287642478943,-2193.6382353305817,-1551.5919029712677,-1827.620416879654,-1087.5450819730759,-1876.3867020606995,-1234.360933303833,-55.37470802664757,55.68141117691994,-926.8265962600708,-606.1536446213722,1972.6204872131348,2204.5519948005676,2339.205741882324,2574.2658972740173,3215.5880331993103,3534.190058708191,-55.37470802664757,-64.94711618870497,104.88377884030342,110.82629673182964,106.2974613159895,-209.62132140994072,-218.70095282793045,-214.15328606963158,1014.8841142654419,-486.2462356686592,239.18338119983673,-178.7448674440384,1958.1227004528046,-1158.0967903137207,2365.9491539001465,-1563.207507133484,1414.4842326641083,-1321.4144110679626,1314.379870891571,-1273.767501115799,1019.446924328804,-1002.4503618478775,809.9564909934998,-1681.9965839385986,800.0426739454269,-845.1595157384872,771.6599106788635,-820.4949647188187,701.9601762294769,-504.12334501743317,1019.446924328804
5.5,1938.4343922138214,1837.0252847671509,1841.8990075588226,1839.420348405838,1745.7599937915802,1747.4988102912903,1749.7000098228455,969.8323160409927,503.68718802928925,1565.641164779663,1450.556069612503,769.6639746427536,-510.14628261327744,1689.9000108242035,-214.4061028957367,3469.280004501343,2435.8685314655304,3565.761148929596,2736.5100383758545,466.9586941599846,-472.051277756691,3755.9762597084045,3748.411238193512,4455.519318580627,4478.74516248703,4529.238939285278,4492.4962520599365,5413.291454315186,5628.046989440918,366.9586941599846,-4969.931244850159,-5414.064526557922,-5419.855713844299,-5423.40099811554,-5362.648367881775,-5368.494391441345,-5381.760597229004,-5748.870968818665,-5553.491115570068,-4911.478161811829,-4834.209084510803,-4095.183312892914,-4022.950232028961,-2137.3434364795685,-1410.287320613861,-1786.5337431430817,-1013.1636261940002,-1844.6040153503418,-1181.9897592067719,-90.62307886779308,93.61124597489834,-834.7579091787338,-643.4488296508789,2030.5320620536804,2224.440276622772,2402.552366256714,2602.0336151123047,3152.2199511528015,3464.8415446281433,-90.62307886779308,-373.87557327747345,-209.1425098478794,-202.0784094929695,-204.81249317526817,-528.3178016543388,-538.383349776268,-532.0717021822929,654.221847653389,-867.6593750715256,-85.8598854392767,-505.90429455041885,1591.8157994747162,-1437.5630021095276,2009.0194046497345,-1626.4382004737854,871.494859457016,-1388.4726166725159,761.0794901847839,-1342.6527380943298,1015.6348347663879,-998.6971318721771,908.3616733551025,-1708.0438137054443,1005.0692409276962,-487.4352365732193,968.5881435871124,-332.5723484158516,845.5111086368561,-118.93955059349537,1015.6348347663879
6.5,1952.5016844272614,1815.0225281715393,1819.2672729492188,1816.4359033107758,1757.58957862854,1760.7729136943817,1758.9175701141357,810.9832555055618,542.522706091404,1557.8538179397583,1472.6856350898743,729.1610538959503,-501.52674317359924,1586.4565968513489,-187.07158043980598,3529.5554995536804,2449.892610311508,3673.6950278282166,2731.6758036613464,460.90099960565567,-466.93526208400726,3685.585856437683,3789.05713558197,4210.702478885651,4329.336583614349,4266.79790019989,4325.388669967651,4985.767602920532,5354.554653167725,360.90099960565567,-5093.511939048767,-5546.252131462097,-5551.934838294983,-5555.481314659119,-5460.9644412994385,-5466.442704200745,-5479.916334152222,-5844.559669494629,-5544.869899749756,-5010.770559310913,-4899.914562702179,-4205.089807510376,-3949.858546257019,-2166.214734315872,-1479.6650409698486,-1831.110268831253,-1089.2481356859207,-1887.580007314682,-1266.302615404129,-142.15846545994282,140.2716524899006,-1160.2170765399933,-910.9190106391907,1676.1201620101929,1804.2582273483276,2053.547501564026,2173.7830340862274,2732.836604118347,2937.2769594192505,-142.15846545994282,-580.8752775192261,-427.39659547805786,-419.9569672346115,-423.44823479652405,-766.3746178150177,-777.7174562215805,-770.4755663871765,392.42271333932877,-1237.2270226478577,-308.4833547472954,-757.3483884334564,1407.1300625801086,-1896.3223695755005,1930.6978583335876,-2099.0419387817383,916.5840595960617,-1804.1662871837616,804.7876507043839,-1767.4358189105988,1012.8828138113022,-995.8022087812424,844.6603268384933,-1871.7026710510254,978.0262410640717,-367.28013306856155,950.1256048679352,-169.3785935640335,794.9855923652649,93.48953142762184,1012.8828138113022
6.5,2042.626142501831,1917.7897274494171,1921.5212762355804,1918.3069467544556,1889.97283577919,1893.7842547893524,1890.8794224262238,856.194943189621,701.2535631656647,1613.8438880443573,1558.1326186656952,727.9852777719498,-408.2336649298668,1545.1706945896149,-62.41013761609793,3529.5939445495605,2463.6727571487427,3676.680326461792,2749.0952610969543,439.0154778957367,-446.23963534832,3661.247193813324,3898.9856839179993,4085.051119327545,4268.544316291809,4131.403565406799,4248.601496219635,4881.696105003357,5375.003814697266,339.0154778957367,-4977.5150418281555,-5433.199405670166,-5439.090132713318,-5442.259311676025,-5354.867577552795,-5360.7189655303955,-5374.55141544342,-5800.964832305908,-5515.546798706055,-4926.465153694153,-4825.492203235626,-4208.073616027832,-3942.221701145172,-2143.232524394989,-1477.247178554535,-1719.8750376701355,-1033.8658094406128,-1764.472872018814,-1186.5289509296417,-149.56348575651646,145.28293162584305,-1164.751574397087,-1002.1980106830597,1527.075171470642,1638.0728781223297,1862.3009324073792,2014.3221318721771,2700.8911967277527,2706.1977982521057,-149.56348575651646,-549.8308688402176,-392.1930864453316,-385.07524877786636,-388.57344537973404,-727.3826003074646,-738.1084561347961,-731.390193104744,438.6809468269348,-1187.6332759857178,-271.9602733850479,-717.6727056503296,1439.1955733299255,-1875.0756978988647,1994.9550926685333,-2078.007310628891,1119.161769747734,-1801.864206790924,1006.6836327314377,-1763.5324597358704,1017.9395228624344,-1000.6539523601532,882.1431547403336,-1892.121434211731,1052.5771230459213,-199.83500242233276,1022.7825492620468,12.372599449008703,947.0952302217484,282.9936519265175,1017.9395228624344
